,City,Olympics Year,Sport,Discipline,Event,Athlete,Gender,Country,Event_gender,Medal,combo,host country,GDP Year,GDP (constant 2010 US$)
9596,Montreal,1976,Gymnastics,Artistic G.,team competition,"TIKHONOV, Vladimir",Men,Soviet Union,M,Silver,Soviet Union1976,Canada,,
9597,Montreal,1976,Gymnastics,Artistic G.,team competition,"KORBUT, Olga",Women,Soviet Union,W,Gold,Soviet Union1976,Canada,,
9598,Montreal,1976,Gymnastics,Artistic G.,individual all-round,"ANDRIANOV, Nikolay",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9599,Montreal,1976,Handball,Handball,handball,"KUSHNIRYUK, Sergei",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9600,Montreal,1976,Handball,Handball,handball,"FEDYUKIN, Anatoli",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9601,Montreal,1976,Handball,Handball,handball,"ANPILOGOV, Aleksandr",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9602,Montreal,1976,Handball,Handball,handball,"KRAVTSOV, Vladimir",Men,Soviet Union,M,Gold,Soviet Union1976,Canada,,
9603,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"MENENDEZ RODRIGUEZ, Herminio",Men,Spain,M,Silver,Spain1976,Canada,1976.0,613000000000.0
9604,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"RAMOS MISIONE, Luis Gregorio",Men,Spain,M,Silver,Spain1976,Canada,1976.0,613000000000.0
9605,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"LOPEZ DIAZ FLOR, Jose Ramon",Men,Spain,M,Silver,Spain1976,Canada,1976.0,613000000000.0
9606,Montreal,1976,Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),"ESTEBAN CELLORIO, Jose Maria",Men,Spain,M,Silver,Spain1976,Canada,1976.0,613000000000.0
9607,Montreal,1976,Aquatics,Diving,10m platform,"KNAPE-LINDBERGH, Ulrika",Women,Sweden,W,Silver,Sweden1976,Canada,1976.0,244000000000.0
9608,Montreal,1976,Athletics,Athletics,3000m steeplechase,"GARDERUD, Anders",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9609,Montreal,1976,Cycling,Cycling Road,individual road race,"JOHANSSON, Bernt",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9610,Montreal,1976,Fencing,Fencing,épée team,"VON ESSEN, Carl",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9611,Montreal,1976,Fencing,Fencing,épée team,"HÖGSTRÖM, Leif",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9612,Montreal,1976,Fencing,Fencing,épée team,"JACOBSON, Hans",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9613,Montreal,1976,Fencing,Fencing,épée team,"FLODSTRÖM, Göran",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9614,Montreal,1976,Fencing,Fencing,épée team,"EDLING, Rolf",Men,Sweden,M,Gold,Sweden1976,Canada,1976.0,244000000000.0
9615,Montreal,1976,Equestrian,Dressage,team,"STUECKELBERGER, Christine",Women,Switzerland,X,Silver,Switzerland1976,Canada,,
9616,Montreal,1976,Equestrian,Dressage,team,"RAMSEIER, Doris",Women,Switzerland,X,Silver,Switzerland1976,Canada,,
9617,Montreal,1976,Equestrian,Dressage,individual,"STUECKELBERGER, Christine",Women,Switzerland,X,Gold,Switzerland1976,Canada,,
9618,Montreal,1976,Equestrian,Dressage,team,"LEHMANN, Ulrich",Men,Switzerland,X,Silver,Switzerland1976,Canada,,
9619,Montreal,1976,Fencing,Fencing,épée team,"KAUTER, Christian",Men,Switzerland,M,Bronze,Switzerland1976,Canada,,
9620,Montreal,1976,Fencing,Fencing,épée team,"EVEQUOZ, Jean-Blaise",Men,Switzerland,M,Bronze,Switzerland1976,Canada,,
9621,Montreal,1976,Fencing,Fencing,épée team,"POFFET, Michel",Men,Switzerland,M,Bronze,Switzerland1976,Canada,,
9622,Montreal,1976,Fencing,Fencing,épée team,"GIGER, Daniel",Men,Switzerland,M,Bronze,Switzerland1976,Canada,,
9623,Montreal,1976,Fencing,Fencing,épée team,"SUCHANECKI, Francois",Men,Switzerland,M,Bronze,Switzerland1976,Canada,,
9624,Montreal,1976,Boxing,Boxing,- 48kg (light-flyweight),"POOLTARAT, Payao",Men,Thailand,M,Bronze,Thailand1976,Canada,1976.0,49539145018.0
9625,Montreal,1976,Athletics,Athletics,100m,"CRAWFORD, Hasely",Men,Trinidad and Tobago,M,Gold,Trinidad and Tobago1976,Canada,1976.0,8296977554.0
9626,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"DUNNE, David Michael",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9627,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"DOWNIE, Gordon Hunter",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9628,Montreal,1976,Aquatics,Swimming,200m breaststroke,"WILKIE, David Andrew",Men,United Kingdom,M,Gold,United Kingdom1976,Canada,1976.0,1130000000000.0
9629,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"MCCLATCHEY, Alan",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9630,Montreal,1976,Aquatics,Swimming,100m breaststroke,"WILKIE, David Andrew",Men,United Kingdom,M,Silver,United Kingdom1976,Canada,1976.0,1130000000000.0
9631,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"BRINKLEY, Brian",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9632,Montreal,1976,Athletics,Athletics,10000m,"FOSTER, Brendan",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9633,Montreal,1976,Boxing,Boxing,51 - 54kg (bantamweight),"COWDELL, Patrick",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9634,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"HALLAM, Ian",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9635,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"BENNETT, Michael John",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9636,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"BANBURY, Ian",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9637,Montreal,1976,Cycling,Cycling Track,Team Pursuit (4000m),"CROKER, Robin",Men,United Kingdom,M,Bronze,United Kingdom1976,Canada,1976.0,1130000000000.0
9638,Montreal,1976,Aquatics,Diving,3m springboard,"BOGGS, Philip George",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9639,Montreal,1976,Aquatics,Diving,10m platform,"WILSON, Deborah Keplar",Women,United States,W,Bronze,United States1976,Canada,1976.0,5740000000000.0
9640,Montreal,1976,Aquatics,Diving,10m platform,"LOUGANIS, Gregory",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9641,Montreal,1976,Aquatics,Diving,3m springboard,"POTTER-MCINGVALE, Cynthia",Women,United States,W,Bronze,United States1976,Canada,1976.0,5740000000000.0
9642,Montreal,1976,Aquatics,Diving,3m springboard,"CHANDLER, Jennifer Kay",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9643,Montreal,1976,Aquatics,Swimming,4x100m freestyle relay,"BABASHOFF, Shirley Farber",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9644,Montreal,1976,Aquatics,Swimming,400m freestyle,"SHAW, Timothy Andrew",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9645,Montreal,1976,Aquatics,Swimming,800m freestyle,"BABASHOFF, Shirley Farber",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9646,Montreal,1976,Aquatics,Swimming,200m backstroke,"ROCCA, Peter Drake",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9647,Montreal,1976,Aquatics,Swimming,400m freestyle,"GOODELL, Brian Stuart",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9648,Montreal,1976,Aquatics,Swimming,400m individual medley,"MCKEE, Alexander Timothy",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9649,Montreal,1976,Aquatics,Swimming,200m freestyle,"MONTGOMERY, James Paul",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9650,Montreal,1976,Aquatics,Swimming,100m butterfly,"VOGEL, Matthew Haynes",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9651,Montreal,1976,Aquatics,Swimming,100m backstroke,"NABER, John Phillips",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9652,Montreal,1976,Aquatics,Swimming,100m backstroke,"ROCCA, Peter Drake",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9653,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"NABER, John Phillips",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9654,Montreal,1976,Aquatics,Swimming,100m butterfly,"HALL, Gary Wayne",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9655,Montreal,1976,Aquatics,Swimming,800m freestyle,"WEINBERG, Wendy Elizabeth",Women,United States,W,Bronze,United States1976,Canada,1976.0,5740000000000.0
9656,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"MONTGOMERY, James Paul",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9657,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"WRIGHT, Camille",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9658,Montreal,1976,Aquatics,Swimming,4x100m freestyle relay,"PEYTON, Kim Marie",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9659,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"MONTGOMERY, James Paul",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9660,Montreal,1976,Aquatics,Swimming,200m butterfly,"BRUNER, Michael Lee",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9661,Montreal,1976,Aquatics,Swimming,200m backstroke,"NABER, John Phillips",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9662,Montreal,1976,Aquatics,Swimming,100m butterfly,"BOGLIOLI, Wendy Lansbach",Women,United States,W,Bronze,United States1976,Canada,1976.0,5740000000000.0
9663,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"VOGEL, Matthew Haynes",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9664,Montreal,1976,Aquatics,Swimming,100m butterfly,"BOTTOM, Joseph Stuart",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9665,Montreal,1976,Aquatics,Swimming,200m freestyle,"FURNISS, Bruce Macfarlane",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9666,Montreal,1976,Aquatics,Swimming,200m butterfly,"GREGG, Steven Garrett",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9667,Montreal,1976,Aquatics,Swimming,400m individual medley,"STRACHAN, Rodney",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9668,Montreal,1976,Aquatics,Swimming,1500m freestyle,"GOODELL, Brian Stuart",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9669,Montreal,1976,Aquatics,Swimming,200m backstroke,"HARRIGAN, Daniel Lee",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9670,Montreal,1976,Aquatics,Swimming,100m freestyle,"MONTGOMERY, James Paul",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9671,Montreal,1976,Aquatics,Swimming,4x100m freestyle relay,"BOGLIOLI, Wendy Lansbach",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9672,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"BRUNER, Michael Lee",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9673,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"BABASHOFF, Shirley Farber",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9674,Montreal,1976,Aquatics,Swimming,200m breaststroke,"HENCKEN, John Frederick",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9675,Montreal,1976,Aquatics,Swimming,100m freestyle,"BABASHOFF, Jack, Jr.",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9676,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"SIERING, Laura Gail",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9677,Montreal,1976,Aquatics,Swimming,400m freestyle,"BABASHOFF, Shirley Farber",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9678,Montreal,1976,Aquatics,Swimming,200m breaststroke,"COLELLA, Richard Phillip Jr.",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9679,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"NABER, John Phillips",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9680,Montreal,1976,Aquatics,Swimming,200m freestyle,"BABASHOFF, Shirley Farber",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9681,Montreal,1976,Aquatics,Swimming,4x100m freestyle relay,"STERKEL, Gillian Ann",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9682,Montreal,1976,Aquatics,Swimming,200m butterfly,"FORRESTER, William Ronald, Jr.",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9683,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"HENCKEN, John Frederick",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9684,Montreal,1976,Aquatics,Swimming,1500m freestyle,"HACKETT, Robert William",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9685,Montreal,1976,Aquatics,Swimming,100m breaststroke,"HENCKEN, John Frederick",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9686,Montreal,1976,Aquatics,Swimming,200m freestyle,"NABER, John Phillips",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9687,Montreal,1976,Aquatics,Swimming,4x200m freestyle relay,"FURNISS, Bruce Macfarlane",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9688,Montreal,1976,Aquatics,Swimming,4x100m medley relay,"JEZEK, Linda Louise",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9689,Montreal,1976,Archery,Archery,individual FITA round,"RYON, Luann Marie",Women,United States,W,Gold,United States1976,Canada,1976.0,5740000000000.0
9690,Montreal,1976,Archery,Archery,individual FITA round,"PACE, Darrell Owen",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9691,Montreal,1976,Athletics,Athletics,long jump,"ROBINSON, Arnie",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9692,Montreal,1976,Athletics,Athletics,4x400m relay,"FRAZIER, Herman Ronald",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9693,Montreal,1976,Athletics,Athletics,4x100m relay,"RIDDICK, Steven Earl",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9694,Montreal,1976,Athletics,Athletics,200m,"EVANS, Dwayne Eugene",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9695,Montreal,1976,Athletics,Athletics,200m,"HAMPTON, Millard Frank Jr.",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9696,Montreal,1976,Athletics,Athletics,high jump,"STONES, Dwight Edwin",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9697,Montreal,1976,Athletics,Athletics,800m,"WOHLHUTER, Richard Charles",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9698,Montreal,1976,Athletics,Athletics,4x400m relay,"INGRAM, Sheila Rena",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9699,Montreal,1976,Athletics,Athletics,triple jump,"BUTTS, James A.",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9700,Montreal,1976,Athletics,Athletics,4x400m relay,"PARKS, Maxwell Lander",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9701,Montreal,1976,Athletics,Athletics,javelin throw,"SCHMIDT, Kathryn Joan",Women,United States,W,Bronze,United States1976,Canada,1976.0,5740000000000.0
9702,Montreal,1976,Athletics,Athletics,4x400m relay,"BRYANT, Rosalyn Evette",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9703,Montreal,1976,Athletics,Athletics,discus throw,"POWELL, John Gates",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9704,Montreal,1976,Athletics,Athletics,110m hurdles,"DAVENPORT, Willie",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9705,Montreal,1976,Athletics,Athletics,400m hurdles,"SHINE, Michael Lyle",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9706,Montreal,1976,Athletics,Athletics,400m hurdles,"MOSES, Edwin",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9707,Montreal,1976,Athletics,Athletics,decathlon,"JENNER, William Bruce",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9708,Montreal,1976,Athletics,Athletics,4x100m relay,"HAMPTON, Millard Frank Jr.",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9709,Montreal,1976,Athletics,Athletics,pole vault,"ROBERTS, David Luther",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9710,Montreal,1976,Athletics,Athletics,400m,"FRAZIER, Herman Ronald",Men,United States,M,Bronze,United States1976,Canada,1976.0,5740000000000.0
9711,Montreal,1976,Athletics,Athletics,long jump,"WILLIAMS, Randel Luvelle",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9712,Montreal,1976,Athletics,Athletics,marathon,"SHORTER, Frank Charles",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9713,Montreal,1976,Athletics,Athletics,4x400m relay,"NEWHOUSE, Frederick Vaughn",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9714,Montreal,1976,Athletics,Athletics,4x100m relay,"GLANCE, Harvey Edward",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9715,Montreal,1976,Athletics,Athletics,long jump,"MCMILLAN, Catherine Laverne",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9716,Montreal,1976,Athletics,Athletics,4x400m relay,"BROWN, Benjamin Gene",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9717,Montreal,1976,Athletics,Athletics,400m,"NEWHOUSE, Frederick Vaughn",Men,United States,M,Silver,United States1976,Canada,1976.0,5740000000000.0
9718,Montreal,1976,Athletics,Athletics,4x400m relay,"GREENE-JILES, Pamela",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9719,Montreal,1976,Athletics,Athletics,discus throw,"WILKINS, Malcolm Maurice",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9720,Montreal,1976,Athletics,Athletics,4x400m relay,"SAPENTER, Deborah Elaine",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9721,Montreal,1976,Athletics,Athletics,4x100m relay,"JONES, John Wesley",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9722,Montreal,1976,Basketball,Basketball,basketball,"LIEBERMAN, Nancy Lizabeth",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9723,Montreal,1976,Basketball,Basketball,basketball,"MARQUIS, Gail Annette",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9724,Montreal,1976,Basketball,Basketball,basketball,"MAY, Scott Glenn",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9725,Montreal,1976,Basketball,Basketball,basketball,"LEWIS, Charlotte",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9726,Montreal,1976,Basketball,Basketball,basketball,"KUPCHAK, Mitchell",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9727,Montreal,1976,Basketball,Basketball,basketball,"DANTLEY, Adrian Delano",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9728,Montreal,1976,Basketball,Basketball,basketball,"SHEPPARD, Steven",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9729,Montreal,1976,Basketball,Basketball,basketball,"FORD, Philip Jackson, Jr.",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9730,Montreal,1976,Basketball,Basketball,basketball,"ROJCEWICZ, Susan Marie",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9731,Montreal,1976,Basketball,Basketball,basketball,"CARR, Kenneth Alan",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9732,Montreal,1976,Basketball,Basketball,basketball,"DAVIS, Walter Paul",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9733,Montreal,1976,Basketball,Basketball,basketball,"BROGDEN, Cinderella Jane",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9734,Montreal,1976,Basketball,Basketball,basketball,"GRUNFELD, Ernest",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9735,Montreal,1976,Basketball,Basketball,basketball,"LAGARDE, Thomas Joseph",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9736,Montreal,1976,Basketball,Basketball,basketball,"BUCKNER, William Quinn",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9737,Montreal,1976,Basketball,Basketball,basketball,"ROBERTS, Patricia Ann",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9738,Montreal,1976,Basketball,Basketball,basketball,"HARRIS, Lusia Mae",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9739,Montreal,1976,Basketball,Basketball,basketball,"HEAD, Patricia Sue",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9740,Montreal,1976,Basketball,Basketball,basketball,"HUBBARD, Phillip Gregory",Men,United States,M,Gold,United States1976,Canada,1976.0,5740000000000.0
9741,Montreal,1976,Basketball,Basketball,basketball,"DUNKLE, Nancy Lynn",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
9742,Montreal,1976,Basketball,Basketball,basketball,"MEYERS, Ann Elizabeth",Women,United States,W,Silver,United States1976,Canada,1976.0,5740000000000.0
